"book_title","paper_id","dc_type","authors","year","source","keyword"
"Video:                  An Integrated Platform for IIoT in E&P: Closing the Gap between Data Science and Operations","SPE-191489-PT","presentation","Wen, Tailai, Arundo Analytics | Evers, Karina, Arundo Analytics | Huang, Xinwo, Arundo Analytics | Keyes, Roy, Arundo Analytics",2018,"SPE","'big+data'"
"Towards interactive QI workflows","SEG-2016-13964795","conference-paper","Bellman, Laurie Weston, Canadian Discovery Ltd",2016,"SEG","'big+data'"
"Predicting and Detecting Equipment Malfunctions Using Machine Learning","OTC-28109-MS","conference-paper","Bangert, Patrick, Algorithmica Technologies Inc.",2017,"OTC","'big+data'"
"Data Management Requirements for Supporting Digital Energy Initiatives","SPE-181572-MS","conference-paper","Kozman, Jess B., CLTech Consulting Pte Ltd",2016,"SPE","'big+data'"
"Digital Twin Bridging Intelligence Among Man, Machine and Environment","OTC-28480-MS","conference-paper","Poddar, Tushar, Energise Futures Pte Ltd",2018,"OTC","'big+data'"
"An Integrated Platform for IIoT in E&P: Closing the Gap between Data Science and Operations","SPE-191489-MS","conference-paper","Wen, Tailai, Arundo Analytics | Evers, Karina, Arundo Analytics | Huang, Xinwo, Arundo Analytics | Keyes, Roy, Arundo Analytics",2018,"SPE","'big+data'"
"Smart Condition Monitoring Using Machine Learning","SPE-187936-MS","conference-paper","Bangert, Patrick, algorithmica technologies Inc.",2017,"SPE","'big+data'"
"Integrated Gas Blending and Optimisation","OTC-26740-MS","conference-paper","Muhamad Sori, Zohairen Bin, Petronas | Hashim, Sharipuddin Bin, Petronas | Chun Leo, Andy Kee, Protechnology Sdn Bhd | Orenstein, Horia, Sas Institute",2016,"OTC","'big+data'"
"Predicting Sweet Spots in Shale Plays by DNA Fingerprinting and Machine Learning","URTEC-2671117-MS","conference-paper","Te Stroet, Chris, Biodentify | Zwaan, Jonathan, Biodentify | de Jager, Gerard, Biodentify | Montijn, Roy, TNO | Schuren, Frank, TNO",2017,"URTEC","'big+data'"
"Integrating Downhole Temperature Sensing Datasets and Visual Analytics for Improved Gas Lift Well Surveillance","SPE-191626-MS","conference-paper","Bello, Oladele, Baker Hughes, a GE company | Bale, Derek S., Baker Hughes, a GE company | Yang, Lei, Baker Hughes, a GE company | Yang, Don, Baker Hughes, a GE company | Kb, Ajish, Baker Hughes, a GE company | Lajith, Murali, Baker Hughes, a GE company | Lazarus, Sony, Baker Hughes, a GE company",2018,"SPE","'big+data'"
"Tapping into Your Current Data Reserves","OTC-27736-MS","conference-paper","Mowrer, Matthew, ABS Group | Roberts, Benjamin, ABS Group | Paula, Henrique, ABS Group",2017,"OTC","'big+data'"
"Doing More With Data","SPE-0513-0034-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Editor",2013,"SPE","'big+data'"
"Video:                  Tapping into Your Current Data Reserves","OTC-27736-PT","presentation","Mowrer, Matthew, ABS Group | Roberts, Benjamin, ABS Group | Paula, Henrique, ABS Group",2017,"OTC","'big+data'"
"Data Mining Applications in the Oil and Gas Industry","SPE-1012-0088-JPT","journal-paper","Abou-Sayed, Ahmed, Advantek International",2012,"SPE","'big+data'"
"Digitalization of Oil and Gas Facilities Reduce Cost and Improve Maintenance Operations","OTC-27788-MS","conference-paper","Devold, H., ABB AS | Graven, T., ABB AS | Halvorsrød, S. O., ABB AS",2017,"OTC","'big+data'"
"Video:                  Digitalization of Oil and Gas Facilities Reduce Cost and Improve Maintenance Operations","OTC-27788-PT","presentation","Devold, H., ABB AS | Graven, T., ABB AS | Halvorsrød, S. O., ABB AS",2017,"OTC","'big+data'"
"Reservoir Health Indicators Driving Performance Through Data Analytics","SPE-192881-MS","conference-paper","Al Marzouqi, Mohamed, ADNOC | Saputelli, Luigi Alfonso, ADNOC, Frontender | Abdou, Medhat, ADNOC | Narayanan, Ram, ADNOC | Mohan, Richard, ADNOC | Ismail, Ayat, ADNOC, Frontender | Escocia, Alvaro, ADNOC, Frontender",2018,"SPE","'big+data'"
"Video:                  Integrating Downhole Temperature Sensing Datasets and Visual Analytics for Improved Gas Lift Well Surveillance","SPE-191626-PT","presentation","Bello, Oladele, Baker Hughes, a GE company | Bale, Derek S., Baker Hughes, a GE company | Yang, Lei, Baker Hughes, a GE company | Yang, Don, Baker Hughes, a GE company | Kb, Ajish, Baker Hughes, a GE company | Lajith, Murali, Baker Hughes, a GE company | Lazarus, Sony, Baker Hughes, a GE company",2018,"SPE","'big+data'"
"E&P Notes (March 2017)","SPE-0317-0024-JPT","journal-paper","Jacobs, Trent, JPT Digital Editor | Parshall, Joel, JPT Features Editor",2017,"SPE","'big+data'"
"Spider Bots: Database Enhancing and Indexing Scripts to Efficiently Convert Raw Well Data Into Valuable Knowledge","URTEC-2902181-MS","conference-paper","Saini, Gurtej, University of Texas at Austin | Chan, Hong-Chih, University of Texas at Austin | Ashok, Pradeepkumar, University of Texas at Austin | van Oort, Eric, University of Texas at Austin | Behounek, Michael, Apache Corporation | Thetford, Taylor, Apache Corporation | Shahri, Mojtaba, Apache Corporation",2018,"URTEC","'big+data'"
"Regional Saltwater Disposal Facility Planning Utilizing Data Analytic Methods","URTEC-2460712-MS","conference-paper","Kronkosky, Chad E., Texas Tech University | Ettehadtavakkol, Amin, Texas Tech University",2016,"URTEC","'big+data'"
"Integrated Real-Time Operation Centre: A Complete Solution towards Effective & Efficient Drilling Operation","OTC-28598-MS","conference-paper","Iskandar, Farah Farhana, EFTECH Drilling Solutions Sdn. Bhd | Abiddin, Mohamad Sukor Zainal, EFTECH Drilling Solutions Sdn. Bhd | Nazzeri, Norbaiti, EFTECH Drilling Solutions Sdn. Bhd | Aziz, Amir Abd, EFTECH Drilling Solutions Sdn. Bhd | Atemin, Azizul, PETRONAS",2018,"OTC","'big+data'"
"Asset Evaluation Utilizing Multi-Variate Statistics Integrating Data-Mining, Completion Optimization, and Geology Focused on Multi-Bench Shale Plays","SPE-185018-MS","conference-paper","Gaurav, Abhishek, Texas Standard Oil LLC | Gibbon, Edward J., Texas Standard Oil LLC | Roberson, Timothy M., Texas Standard Oil LLC",2017,"SPE","'big+data'"
"Video:                  2018 SPE Annual Technical Conference and Exhibition Opening General Session","SPE-195157-PT","presentation","Spady, Darcy,",2018,"SPE","'big+data'"
"Monitoring Landuse Changes and Encroachments Using Advanced Remote Sensing and Gis Techniques","SPE-183763-MS","conference-paper","Zhang, Larry, Saudi Aramco | Ab Alharth, Mahdi H., Saudi Aramco | Mashoog, Husain A., Saudi Aramco",2017,"SPE","'big+data'"
"State-of-the-Art Emerging Technology for Technical Data Mining and Analysis","SPE-172985-MS","conference-paper","Kishore, Kaushal, Halliburton | Sharma, Puneet, Halliburton | Khanapurkar, Pooja, Halliburton",2014,"SPE","'big+data'"
"Management of Safe Operations of Natural Gas Assets in the Digital Age: New Models To Improve Your Safety Performance","WPC-22-2580","conference-paper","Klein, Stephan, SAP | Kesl, Thomas, SAP | Bhattacharya, Krishanu, SAP | Abdullah, Arif, SAP",2017,"WPC","'big+data'"
"Reservoir Study for Shale Gas Horizontal Casing Completion Multi-Stage Frac Using Gas Tracer Technology","SPE-189209-MS","conference-paper","Miao, Yun, SICHUAN Shengnuo Oil and Gas Engineering Technology Service CO. LTD | Zeng, Bo, Engineering Technology Research Institute of Southwest Oil and Gas Field Company, CNPC | Zhou, Changlin, Engineering Technology Research Institute of Southwest Oil and Gas Field Company, CNPC | Wu, Yaoguang, EverGreen Energy Service, LLC | Shan, Yongbin, EverGreen Energy Service, LLC",2017,"SPE","'big+data'"
"Downhole Sand Ingress Detection Using Fibre-Optic Distributed Acoustic Sensors","SPE-183329-MS","conference-paper","Thiruvenkatanathan, Pradyumna, BP | Langnes, Tommy, BP | Beaumont, Paul, BP | White, Daniel, BP | Webster, Michael, BP",2016,"SPE","'big+data'"
"Innovating in the Oil and Gas Industry: A Framework for Aligning Innovation Strategy and Tactics","SPE-185125-MS","conference-paper","Redden, James E., RTI International | Strickland, Cary T., RTI International",2017,"SPE","'big+data'"
"Mobile Data Acquisition: There's An App For That … Or Is There?","SPE-182277-MS","conference-paper","Linden, Mason, Wood Group",2016,"SPE","'big+data'"
"Re-Designing from Scratch and Defending Offset Wells: Case Study of a Six-Well Bakken Zipper Project, McKenzie County, ND","SPE-184851-MS","conference-paper","Bommer, Peter, Abraxas Petroleum Corporation | Bayne, Marc, Abraxas Petroleum Corporation | Mayerhofer, Michael, Liberty Oilfield Services | Machovoe, Mike, Liberty Oilfield Services | Staron, Maciej, PetraNova Engineering Corp.",2017,"SPE","'big+data'"
"Video:                  Geology Driven EUR Prediction Using Deep Learning","SPE-174799-PT","presentation","Crnkovic-Friis, L., Peltarion Energy | Erlandson, M., Peltarion Energy",2015,"SPE","'big+data'"
"Geology Driven EUR Prediction Using Deep Learning","SPE-174799-MS","conference-paper","Crnkovic-Friis, L., Peltarion Energy | Erlandson, M., Peltarion Energy",2015,"SPE","'big+data'"
"Google Offers Insight Into Industry Data Possibilities","SPE-0918-0065-JPT","journal-paper","Jacobs, Trent, JPT Digital Editor",2018,"SPE","'big+data'"
"Technology Focus: Data Management and Communication (October 2015)","SPE-1015-0084-JPT","journal-paper","Saputelli, Luigi, Frontender Corporation",2015,"SPE","'big+data'"
"Artificial Intelligence Comes of Age in Oil and Gas","SPE-0113-0050-JPT","journal-paper","Braswell, Gentry, JPT Online Technology Editor",2013,"SPE","'big+data'"
"The Power of Cognitive Technology","SPE-0416-0047-JPT","journal-paper","Quesada, Santiago, Repsol Technology Center",2016,"SPE","'big+data'"
"Technology Focus: Production and Facilities (December 2017)","SPE-1217-0058-JPT","journal-paper","Frankiewicz, Ted, SPEC Services",2017,"SPE","'big+data'"
"Technology Focus: Petroleum Data Analytics","SPE-1016-0066-JPT","journal-paper","Saputelli, Luigi, ADNOC and Frontender Corporation",2016,"SPE","'big+data'"
"Video:                  Terminal and Transportation Risk Assessment for LNG Export in North America","OTC-26020-PT","presentation","Hamedifar, H., DNV GL | Spitzenberger, C., DNV GL | Stahl, C, DNV GL | Brown, A, DNV GL | Nilberg, B, DNV GL | Demay, V., DNV GL | Aspholm, O., DNV GL",2015,"OTC","'big+data'"
"Video:                  Managing Process Safety Risk at the Dynamic Frontline","SPE-191693-PT","presentation","Jones, Simon, Petrotechnics Limited | Brewer, Courtney, Petrotechnics USA Inc",2018,"SPE","'big+data'"
"Maximizing Drilling Sensor Value through Optimized Frequency Selection and Data Processing","SPE-174986-MS","conference-paper","Baumgartner, Theresa, The University of Texas at Austin | Oort, Eric van, The University of Texas at Austin",2015,"SPE","'big+data'"
"Flow Assurance Engineering in Deepwater Offshore - Past, Present, and Future","OTC-28704-MS","conference-paper","Bomba, John, Genesis | Chin, Doreen, SET | Kak, Ashutosh, Genesis | Meng, Weihong, Genesis",2018,"OTC","'big+data'"
"Deconvolution of Vibrational Data to Reduce the Ambiguity in Downhole Tool Failure","SPE-181491-MS","conference-paper","Lakhanpal, Vikrant, University of Houston | Samuel, Robello, Halliburton",2016,"SPE","'big+data'"
"Patch-level MLP classification for improved fault detection","SEG-2018-2996921","conference-paper","Di, Haibin, Center for Energy and Geo Processing (CeGP), Georgia Institute of Technology | Shafiq, Muhammad, Center for Energy and Geo Processing (CeGP), Georgia Institute of Technology | AlRegib, Ghassan, Center for Energy and Geo Processing (CeGP), Georgia Institute of Technology",2018,"SEG","'big+data'"
"A Small Operator's Implementation of a Digital Oil-Field Initiative","SPE-173404-MS","conference-paper","Eldred, Frank, Linn Energy | Cullick, A. S., Linn Energy | Purwar, Suryansh, Halliburton | Arcot, Senthil, * Now Independent consultant | Lenzsch, Chris, ** Now with EMC",2015,"SPE","'big+data'"
"Advanced Manufacturing and Materials: Challenges for the Safety Professional","ASSE-16-515","conference-paper","Kalisher, Aaron J., Chubb Ltd.",2016,"ASSE","'big+data'"
"Devon Energy Rises to the Top as a Data-Driven Producer","SPE-1016-0028-JPT","journal-paper","Jacobs, Trent, JPT Senior Technology Writer",2016,"SPE","'big+data'"
"Managing Process Safety Risk at the Dynamic Frontline","SPE-191693-MS","conference-paper","Jones, Simon, Petrotechnics Limited | Brewer, Courtney, Petrotechnics USA Inc",2018,"SPE","'big+data'"
"Intelligent Tool to Design Fracturing, Drilling, Spacer and Cement Slurry Fluids Using Machine Learning Algorithms","SPE-175238-MS","conference-paper","Shadravan, Arash, ReservoirFocus | Tarrahi, Mohammadali, Texas A&M University | Amani, Mahmood, Texas A&M University",2015,"SPE","'big+data'"
"Top-Down Modeling: A Shift in Building Full-Field Models for Mature Fields","SPE-0716-0022-JPT","journal-paper","Mohaghegh, Shahab D., Intelligent Solutions",2016,"SPE","'big+data'"
"Closing ""The Loop"" With Mudlog Data: From Performance Analysis to Uncertainties Management To Plan Future Wells","OMC-2017-651","conference-paper","Zausa, F., Eni E&P | Fusar Imperatore, D., Eni E&P | Saleh, M., Eni E&P | Rossi, N., kwantis | Concina, F., kwantis",2017,"OMC","'big+data'"
"Listening to the Data: An Analysis of the Oil and Gas Journal Database","SPE-169056-MS","conference-paper","Lake, Larry W., The University of Texas at Austin | Yang, Andrew, The University of Texas at Austin | Pan, Zhong, The Univrsity of Texas at Austin",2014,"SPE","'big+data'"
"Continuous Environmentally Efficient Pipeline Leak Detection","SPE-174405-MS","conference-paper","Rahmes, Mark, Harris Corporation | Bingman, Tasha, Harris Corporation | Blue, Mark, Harris Corporation | Lemieux, George, Harris Corporation",2015,"SPE","'big+data'"
"Analytics Beyond R2: Year One","SPE-163713-MS","conference-paper","Sandlin, Jesse, Devon Energy Corporation | Jenkins, Chris, Devon Energy Corporation | Turk, Derrick, Devon Energy Corporation | Gavia, Jennifer, Devon Energy Corporation | Oster, Catherine, Devon Energy Corporation | Wright, Kelly, Devon Energy Corporation",2013,"SPE","'big+data'"
"Making Data Pay","SPE-0515-0070-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Senior Editor",2015,"SPE","'big+data'"
"A New Method for Economic Prediction of Carbonate Reservoirs Based on Expert Library and Small Database","SPE-190868-MS","conference-paper","Chen, Wenbin, China University of Petroleum | Jiang, Hanqiao, China University of Petroleum | Li, Junjian, China University of Petroleum | Jiang, Shan, PetroChina Research Institute of Petroleum Exploration & Development | Yang, Hanxu, China University of Petroleum | Qiao, Yan, China University of Petroleum",2018,"SPE","'big+data'"
"Video:                  Flow Assurance Engineering in Deepwater Offshore - Past, Present, and Future","OTC-28704-PT","presentation","Bomba, John, Genesis | Chin, Doreen, SET | Kak, Ashutosh, Genesis | Meng, Weihong, Genesis",2018,"OTC","'big+data'"
"Twelve Years and Twelve Thousand Multi-Stage Horizontal Wells in the Bakken - How is Industry Continuing to Increase the Cumulative Production Per Well?","SPE-191455-18IHFT-MS","conference-paper","Pearson, C. Mark, Liberty Resources LLC | Griffin, Larry G., Liberty Resources LLC | Strickland, Stacy L., Liberty Resources LLC | Weddle, Paul M., Liberty Resources LLC",2018,"SPE","'big+data'"
"Structure Integrity Monitoring with Meteorological Environment Load for a Fixed Platform in Oil & Gas Field","OTC-26833-MS","conference-paper","Lee, Michael M. S., CyTroniQ. Co. LTD | Chung, Joseph Chul, CyTroniQ. Co. LTD",2016,"OTC","'big+data'"
"Understand the Early Indicators for Long-Term Performance of Unconventional Wells","URTEC-2903016-MS","conference-paper","Cao, Richard, Shell Exploration and Production Co. | Liu, Chunlei, Shell Exploration and Production Co. | Brennan, Coleman, Shell Exploration and Production Co.",2018,"URTEC","'big+data'"
"Terminal and Transportation Risk Assessment for LNG Export in North America","OTC-26020-MS","conference-paper","Hamedifar, H., DNV GL | Spitzenberger, C., DNV GL | Stahl, C, DNV GL | Brown, A, DNV GL | Nilberg, B, DNV GL | Demay, V., DNV GL | Aspholm, O., DNV GL",2015,"OTC","'big+data'"
"Intelligent Tool To Design Drilling, Spacer, Cement Slurry, and Fracturing Fluids by Use of Machine-Learning Algorithms","SPE-175238-PA","journal-paper","Shadravan, Arash, ReservoirFocus | Tarrahi, Mohammadali, Shell | Amani, Mahmood, Texas A&M University at Qatar",2017,"SPE","'big+data'"
"Four Answers to the Question: What Can I Learn From Analytics?","SPE-1016-0030-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Senior Editor",2016,"SPE","'big+data'"
"Driving Rig Performance through Real-Time Data Analysis, Benchmarking, Dashboards and Developed Key Performance Indicators","SPE-173413-MS","conference-paper","Svensson, Inge, Baker Hughes | Saeverhagen, Erland, Baker Hughes | Bouillouta, Fouzi M, Baker Hughes",2015,"SPE","'big+data'"
